subject,qPCR.Trial,cycle,log10.fluor,fluor,treatment,gene
5,2,14,0.310497333,2.044077384,treat1,GOI
5,2,15,-0.15824539,0.694631718,treat1,GOI
5,2,16,-0.199556018,0.631602706,treat1,GOI
5,2,17,0.208026194,1.614455929,treat1,GOI
5,2,18,0.036357757,1.087320952,treat1,GOI
5,2,19,0.109473946,1.286690062,treat1,GOI
5,2,20,0.328929349,2.132697937,treat1,GOI
5,2,21,0.233846658,1.713352246,treat1,GOI
5,2,22,0.346490374,2.220702464,treat1,GOI
5,2,23,0.510558418,3.240100025,treat1,GOI
5,2,24,0.647510677,4.441305796,treat1,GOI
5,2,25,0.882323841,7.626474826,treat1,GOI
5,2,26,1.104508518,12.72062699,treat1,GOI
5,2,27,1.291306348,19.55718516,treat1,GOI
5,2,28,1.498436256,31.50911869,treat1,GOI
5,2,29,1.621886199,41.86838406,treat1,GOI
5,2,30,1.74253632,55.27596336,treat1,GOI
5,2,31,1.823478837,66.60070655,treat1,GOI
5,2,32,1.877132828,75.35860117,treat1,GOI
5,2,33,1.953649156,89.87712177,treat1,GOI
5,2,34,1.937446992,86.58586332,treat1,GOI
5,2,35,1.965807216,92.42877902,treat1,GOI
5,2,36,2.006985436,101.6214614,treat1,GOI
5,2,37,1.976006935,94.62522705,treat1,GOI
5,2,38,1.996397392,99.17390002,treat1,GOI
5,2,39,1.966716972,92.6226008,treat1,GOI
5,2,40,2.003558237,100.8226799,treat1,GOI
5,3,1,-0.319985532,0.478646037,treat1,GOI
5,3,2,-0.355038076,0.441531735,treat1,GOI
5,3,3,0.15521783,1.42961083,treat1,GOI
5,3,4,-0.427814467,0.373409647,treat1,GOI
5,3,5,-0.43883968,0.364049401,treat1,GOI
5,3,6,0.261802584,1.827269413,treat1,GOI
5,3,7,0.29532405,1.973895015,treat1,GOI
5,3,8,-0.274150062,0.531924431,treat1,GOI
5,3,9,-0.091498422,0.810030884,treat1,GOI
5,3,10,-0.368275762,0.428276493,treat1,GOI
5,3,11,-0.331226582,0.466415977,treat1,GOI
5,3,12,0.256148267,1.803633393,treat1,GOI
5,3,13,-0.148817786,0.709875543,treat1,GOI
5,3,14,0.286662651,1.934918385,treat1,GOI
5,3,15,0.280371337,1.907090652,treat1,GOI
5,3,16,-0.267361942,0.540303845,treat1,GOI
5,3,17,-0.029431042,0.934477735,treat1,GOI
5,3,18,0.223869031,1.674437846,treat1,GOI
5,3,19,0.197397877,1.575425523,treat1,GOI
5,3,20,0.121728902,1.323515105,treat1,GOI
5,3,21,0.313930075,2.060298159,treat1,GOI
5,3,22,0.364949157,2.317123365,treat1,GOI
5,3,23,0.475742602,2.990491703,treat1,GOI
5,3,24,0.615415845,4.124922992,treat1,GOI
5,3,25,0.903929791,8.015484723,treat1,GOI
5,3,26,1.035671283,10.85603621,treat1,GOI
5,3,27,1.333085088,21.53203556,treat1,GOI
5,3,28,1.502265274,31.78815146,treat1,GOI
5,3,29,1.660261092,45.7363068,treat1,GOI
5,3,30,1.765765699,58.31304221,treat1,GOI
5,3,31,1.858722789,72.23086062,treat1,GOI
5,3,32,1.867130754,73.64287828,treat1,GOI
5,3,33,1.926806929,84.49031504,treat1,GOI
5,3,34,1.955243123,90.20759896,treat1,GOI
5,3,35,1.96617656,92.50741817,treat1,GOI
5,3,36,2.001752349,100.4043083,treat1,GOI
5,3,37,1.970815079,93.50074669,treat1,GOI
5,3,38,1.990540686,97.84546147,treat1,GOI
5,3,39,2.019227961,104.5268735,treat1,GOI
5,3,40,2.018838529,104.4331863,treat1,GOI
6,1,1,0.183733531,1.526629081,treat1,GOI
6,1,2,0.146828546,1.40226,treat1,GOI
6,1,3,0.056976762,1.140188778,treat1,GOI
6,1,4,0.092906625,1.238530269,treat1,GOI
6,1,5,0.036737157,1.088271253,treat1,GOI
6,1,6,0.195583012,1.568855745,treat1,GOI
6,1,7,0.271219315,1.867322436,treat1,GOI
6,1,8,-0.093607372,0.806106881,treat1,GOI
6,1,9,-0.376689123,0.420059564,treat1,GOI
6,1,10,-0.285977822,0.517633265,treat1,GOI
6,1,11,-0.071677277,0.847857219,treat1,GOI
6,1,12,0.179878125,1.51313656,treat1,GOI
6,1,13,-0.185519271,0.652350093,treat1,GOI
6,1,14,0.209111508,1.618495545,treat1,GOI
6,1,15,0.10652534,1.277983775,treat1,GOI
6,1,16,-0.045815317,0.899880172,treat1,GOI
6,1,17,0.052194894,1.127703411,treat1,GOI
6,1,18,-0.01165143,0.973528275,treat1,GOI
6,1,19,0.008771385,1.020402197,treat1,GOI
6,1,20,0.168441226,1.473809075,treat1,GOI
6,1,21,0.20636628,1.608297103,treat1,GOI
6,1,22,0.38619232,2.43328131,treat1,GOI
6,1,23,0.443672452,2.777617578,treat1,GOI
6,1,24,0.730433012,5.375675099,treat1,GOI
6,1,25,0.899719917,7.938161263,treat1,GOI
6,1,26,1.137918199,13.73783192,treat1,GOI
6,1,27,1.345819483,22.17274603,treat1,GOI
6,1,28,1.567960137,36.97942356,treat1,GOI
6,1,29,1.638109675,43.46199672,treat1,GOI
6,1,30,1.787195061,61.26254872,treat1,GOI
6,1,31,1.826935747,67.13295236,treat1,GOI
6,1,32,1.913987233,82.03274287,treat1,GOI
6,1,33,1.936204497,86.33849953,treat1,GOI
6,1,34,1.956502607,90.46958678,treat1,GOI
6,1,35,1.976757145,94.78882603,treat1,GOI
6,1,36,1.97719333,94.88407547,treat1,GOI
6,1,37,2.004889347,101.1321749,treat1,GOI
6,1,38,1.952845889,89.71103944,treat1,GOI
6,1,39,2.017396715,104.0870535,treat1,GOI
6,1,40,1.989264202,97.55829514,treat1,GOI
6,2,1,-0.017324684,0.960893634,treat1,GOI
6,2,2,-0.14987487,0.708149788,treat1,GOI
6,2,3,0.060299594,1.148945938,treat1,GOI
6,2,4,-0.279187477,0.525790243,treat1,GOI
6,2,5,-0.2769652,0.528487598,treat1,GOI
6,2,6,0.137777505,1.373338214,treat1,GOI
6,2,7,0.051161761,1.125023932,treat1,GOI
6,2,8,-0.009544469,0.978262782,treat1,GOI
6,2,9,-0.078944837,0.833787083,treat1,GOI
6,2,10,0.044810132,1.108690005,treat1,GOI
6,2,11,0.053186179,1.130280354,treat1,GOI
6,2,12,0.012391377,1.028943141,treat1,GOI
6,2,13,0.066335474,1.165025616,treat1,GOI
6,2,14,0.028419984,1.067628071,treat1,GOI
6,2,15,0.060837858,1.150370823,treat1,GOI
6,2,16,-0.1452494,0.715732272,treat1,GOI
6,2,17,-0.136949354,0.729542581,treat1,GOI
6,2,18,-0.006415073,0.985337308,treat1,GOI
6,2,19,-0.095810731,0.802027518,treat1,GOI
6,2,20,0.224282865,1.676034155,treat1,GOI
6,2,21,0.179053006,1.510264473,treat1,GOI
6,2,22,0.320743708,2.092877015,treat1,GOI
6,2,23,0.46624751,2.925819366,treat1,GOI
6,2,24,0.720723055,5.25681938,treat1,GOI
6,2,25,0.893970678,7.833767507,treat1,GOI
6,2,26,1.093030472,12.38883508,treat1,GOI
6,2,27,1.313208864,20.56879569,treat1,GOI
6,2,28,1.542799098,34.89788428,treat1,GOI
6,2,29,1.680884992,47.96064247,treat1,GOI
6,2,30,1.76728999,58.5180694,treat1,GOI
6,2,31,1.85706752,71.95608392,treat1,GOI
6,2,32,1.917356416,82.67161388,treat1,GOI
6,2,33,1.93288149,85.68040092,treat1,GOI
6,2,34,1.949478812,89.01820074,treat1,GOI
6,2,35,1.97128697,93.6023969,treat1,GOI
6,2,36,1.967506221,92.79107821,treat1,GOI
6,2,37,2.005194693,101.2033044,treat1,GOI
6,2,38,1.978525059,95.17547634,treat1,GOI
6,2,39,2.013274009,103.1036427,treat1,GOI
6,2,40,2.026939477,106.399473,treat1,GOI
6,3,1,0.174738069,1.495333521,treat1,GOI
6,3,2,-0.472423698,0.336958412,treat1,GOI
6,3,3,-0.202505829,0.627327277,treat1,GOI
6,3,4,-0.234976555,0.582134643,treat1,GOI
6,3,5,0.190046079,1.548980958,treat1,GOI
6,3,6,0.206201911,1.607688523,treat1,GOI
6,3,7,-0.147909517,0.711361707,treat1,GOI
6,3,8,-0.448800625,0.355794619,treat1,GOI
6,3,9,-0.149319589,0.709055796,treat1,GOI
6,3,10,0.167287775,1.469899949,treat1,GOI
6,3,11,-0.045086093,0.901392431,treat1,GOI
6,3,12,-0.321623458,0.476844241,treat1,GOI
6,3,13,-0.113682022,0.769693781,treat1,GOI
6,3,14,0.271149364,1.867021692,treat1,GOI
6,3,15,-0.034549046,0.923529887,treat1,GOI
6,3,16,0.05715301,1.140651588,treat1,GOI
6,3,17,0.332039575,2.148026206,treat1,GOI
6,3,18,0.307308905,2.029125482,treat1,GOI
6,3,19,0.032600137,1.077953773,treat1,GOI
6,3,20,-0.103829939,0.787354042,treat1,GOI
6,3,21,0.279570604,1.903577682,treat1,GOI
6,3,22,0.328417909,2.13018788,treat1,GOI
6,3,23,0.434217736,2.717801515,treat1,GOI
6,3,24,0.688973167,4.886221691,treat1,GOI
6,3,25,0.947358674,8.858469088,treat1,GOI
6,3,26,1.135534346,13.66263123,treat1,GOI
6,3,27,1.342242595,21.99087931,treat1,GOI
6,3,28,1.501334181,31.72007324,treat1,GOI
6,3,29,1.630084604,42.66626279,treat1,GOI
6,3,30,1.796533741,62.59414927,treat1,GOI
6,3,31,1.842949899,69.65461539,treat1,GOI
6,3,32,1.859014016,72.27931303,treat1,GOI
6,3,33,1.924836846,84.10791096,treat1,GOI
6,3,34,1.954794651,90.11449457,treat1,GOI
6,3,35,1.994079868,98.64608811,treat1,GOI
6,3,36,1.975745799,94.56834728,treat1,GOI
6,3,37,1.983733562,96.32378991,treat1,GOI
6,3,38,2.010814822,102.5214694,treat1,GOI
6,3,39,1.988442483,97.37388159,treat1,GOI
6,3,40,2.022583182,105.3375425,treat1,GOI
7,1,1,-0.084949577,0.822338121,treat1,GOI
7,1,2,0.240818622,1.741079582,treat1,GOI
7,1,3,-0.057481364,0.876029307,treat1,GOI
7,1,4,-0.335799698,0.461530389,treat1,GOI
7,1,5,-0.118586442,0.761050645,treat1,GOI
7,1,6,-0.123101856,0.753178898,treat1,GOI
7,1,7,-0.438395152,0.364422219,treat1,GOI
7,1,8,-0.193039605,0.641151105,treat1,GOI
7,1,9,0.158977134,1.442039424,treat1,GOI
7,1,10,0.107939855,1.282153006,treat1,GOI
7,1,11,-0.233476375,0.584148983,treat1,GOI
7,1,12,0.014070016,1.032927918,treat1,GOI
7,1,13,-0.08528929,0.821695125,treat1,GOI
7,1,14,0.11168757,1.293265135,treat1,GOI
7,1,15,-0.118137794,0.761837254,treat1,GOI
7,1,16,-0.191767601,0.643031723,treat1,GOI
7,1,17,0.362405461,2.303591467,treat1,GOI
7,1,18,-0.068218687,0.854636256,treat1,GOI
7,1,19,0.235652211,1.720490233,treat1,GOI
7,1,20,0.320191455,2.090217384,treat1,GOI
7,1,21,0.240489383,1.739760165,treat1,GOI
7,1,22,0.381125858,2.405059684,treat1,GOI
7,1,23,0.481955451,3.033579991,treat1,GOI
7,1,24,0.610399517,4.077552086,treat1,GOI
7,1,25,0.860137415,7.246652142,treat1,GOI
7,1,26,1.050768081,11.24004579,treat1,GOI
7,1,27,1.294154932,19.68588448,treat1,GOI
7,1,28,1.507880914,32.20185675,treat1,GOI
7,1,29,1.628069823,42.46878367,treat1,GOI
7,1,30,1.74759431,55.92349558,treat1,GOI
7,1,31,1.823496254,66.60337767,treat1,GOI
7,1,32,1.883243507,76.42641835,treat1,GOI
7,1,33,1.959681161,91.13415286,treat1,GOI
7,1,34,1.9556926,90.3010084,treat1,GOI
7,1,35,1.959430183,91.08150177,treat1,GOI
7,1,36,2.013394625,103.1322815,treat1,GOI
7,1,37,1.983282994,96.22390872,treat1,GOI
7,1,38,1.982295843,96.00544003,treat1,GOI
7,1,39,2.01636214,103.8393928,treat1,GOI
7,1,40,2.011787545,102.751352,treat1,GOI
7,2,1,-0.138083736,0.727639495,treat1,GOI
7,2,2,0.28369479,1.92174071,treat1,GOI
7,2,3,0.094710894,1.243686426,treat1,GOI
7,2,4,-0.322487457,0.475896535,treat1,GOI
7,2,5,0.471967235,2.96460772,treat1,GOI
7,2,6,0.134427098,1.362784227,treat1,GOI
7,2,7,0.133798516,1.360813208,treat1,GOI
7,2,8,-0.089360954,0.814027442,treat1,GOI
7,2,9,-0.002284661,0.994753186,treat1,GOI
7,2,10,-0.078346928,0.834935779,treat1,GOI
7,2,11,0.231425301,1.703826234,treat1,GOI
7,2,12,0.095386965,1.245623994,treat1,GOI
7,2,13,-0.355632683,0.440927633,treat1,GOI
7,2,14,0.043164362,1.104496546,treat1,GOI
7,2,15,0.206360213,1.608274635,treat1,GOI
7,2,16,0.126311209,1.337553643,treat1,GOI
7,2,17,0.137875739,1.373648889,treat1,GOI
7,2,18,0.137446653,1.372292382,treat1,GOI
7,2,19,0.233282871,1.71112947,treat1,GOI
7,2,20,0.106909625,1.279115098,treat1,GOI
7,2,21,0.202290114,1.593272697,treat1,GOI
7,2,22,0.309425857,2.039040524,treat1,GOI
7,2,23,0.467729358,2.935819546,treat1,GOI
7,2,24,0.627908746,4.245303521,treat1,GOI
7,2,25,0.851988396,7.111945101,treat1,GOI
7,2,26,1.084712555,12.15381313,treat1,GOI
7,2,27,1.297271014,19.82763952,treat1,GOI
7,2,28,1.500784283,31.67993506,treat1,GOI
7,2,29,1.639382972,43.58960885,treat1,GOI
7,2,30,1.739764038,54.92423772,treat1,GOI
7,2,31,1.838918746,69.01106764,treat1,GOI
7,2,32,1.90297921,79.9795968,treat1,GOI
7,2,33,1.932369429,85.57943776,treat1,GOI
7,2,34,1.972465899,93.85683362,treat1,GOI
7,2,35,1.986162566,96.8640371,treat1,GOI
7,2,36,1.990913751,97.92954833,treat1,GOI
7,2,37,1.988910615,97.47889894,treat1,GOI
7,2,38,1.986480526,96.93498012,treat1,GOI
7,2,39,2.000400842,100.0923399,treat1,GOI
7,2,40,1.978941491,95.26678111,treat1,GOI
7,3,1,-0.136962523,0.729520461,treat1,GOI
7,3,2,-0.249574997,0.562891905,treat1,GOI
7,3,3,-0.150363203,0.707353972,treat1,GOI
7,3,4,0.473204156,2.973063298,treat1,GOI
7,3,5,0.391818541,2.465009178,treat1,GOI
7,3,6,0.042014942,1.10157721,treat1,GOI
7,3,7,0.340051126,2.188019187,treat1,GOI
7,3,8,0.299804164,1.994362796,treat1,GOI
7,3,9,0.106688146,1.278462948,treat1,GOI
7,3,10,0.210766422,1.624674716,treat1,GOI
7,3,11,-0.130201908,0.740965679,treat1,GOI
7,3,12,0.31710875,2.075433151,treat1,GOI
7,3,13,-0.160850396,0.690477615,treat1,GOI
7,3,14,-0.095926229,0.801814251,treat1,GOI
7,3,15,-0.030633921,0.931893064,treat1,GOI
7,3,16,0.122883386,1.327038082,treat1,GOI
7,3,17,-0.003192837,0.99267518,treat1,GOI
7,3,18,0.002706624,1.006251692,treat1,GOI
7,3,19,0.300898807,1.999395943,treat1,GOI
7,3,20,0.217049666,1.648350887,treat1,GOI
7,3,21,0.254148161,1.79534601,treat1,GOI
7,3,22,0.297587999,1.984211668,treat1,GOI
7,3,23,0.538156292,3.452679707,treat1,GOI
7,3,24,0.725772129,5.318291398,treat1,GOI
7,3,25,0.878134883,7.553267795,treat1,GOI
7,3,26,1.064194032,11.59295185,treat1,GOI
7,3,27,1.280507587,19.0768905,treat1,GOI
7,3,28,1.50193235,31.76379245,treat1,GOI
7,3,29,1.653890336,45.0702883,treat1,GOI
7,3,30,1.751613205,56.44340498,treat1,GOI
7,3,31,1.863716402,73.06617992,treat1,GOI
7,3,32,1.887716165,77.2175762,treat1,GOI
7,3,33,1.929065637,84.93088255,treat1,GOI
7,3,34,1.954024852,89.95490549,treat1,GOI
7,3,35,1.976671317,94.77009532,treat1,GOI
7,3,36,1.997381801,99.39895096,treat1,GOI
7,3,37,1.959965909,91.19392526,treat1,GOI
7,3,38,1.958021343,90.78651451,treat1,GOI
7,3,39,2.003455204,100.7987633,treat1,GOI
7,3,40,2.002504931,100.5784482,treat1,GOI
8,1,1,0.209378046,1.619489162,treat1,GOI
8,1,2,0.096216398,1.248005209,treat1,GOI
8,1,3,0.349185207,2.234524946,treat1,GOI
8,1,4,-0.18859693,0.647743509,treat1,GOI
8,1,5,-0.032030772,0.928900567,treat1,GOI
8,1,6,0.211069592,1.625809257,treat1,GOI
8,1,7,-0.068776998,0.853538277,treat1,GOI
8,1,8,0.032448422,1.07757727,treat1,GOI
8,1,9,0.06732895,1.167693734,treat1,GOI
8,1,10,0.265900981,1.844594803,treat1,GOI
8,1,11,-0.649484199,0.22413816,treat1,GOI
8,1,12,-0.022475169,0.949565289,treat1,GOI
8,1,13,0.077684716,1.19587205,treat1,GOI
8,1,14,-0.032516233,0.927862808,treat1,GOI
8,1,15,0.093953267,1.241518704,treat1,GOI
8,1,16,0.128842002,1.345370814,treat1,GOI
8,1,17,0.115433413,1.304467951,treat1,GOI
8,1,18,0.011749408,1.027423294,treat1,GOI
8,1,19,-0.14005757,0.724339935,treat1,GOI
8,1,20,0.037916507,1.091230527,treat1,GOI
8,1,21,0.302416419,2.00639492,treat1,GOI
8,1,22,0.281021702,1.909948696,treat1,GOI
8,1,23,0.431431158,2.700419018,treat1,GOI
8,1,24,0.655739913,4.526264331,treat1,GOI
8,1,25,0.813712754,6.511975442,treat1,GOI
8,1,26,1.081260847,12.05759929,treat1,GOI
8,1,27,1.286921566,19.36072276,treat1,GOI
8,1,28,1.468347985,29.40004431,treat1,GOI
8,1,29,1.64861847,44.52649091,treat1,GOI
8,1,30,1.75692772,57.13835325,treat1,GOI
8,1,31,1.829553076,67.53875902,treat1,GOI
8,1,32,1.855219273,71.65050782,treat1,GOI
8,1,33,1.958513765,90.88951057,treat1,GOI
8,1,34,1.940788426,87.25461894,treat1,GOI
8,1,35,1.974170291,94.22589936,treat1,GOI
8,1,36,1.973084609,93.99064038,treat1,GOI
8,1,37,2.022098378,105.2200195,treat1,GOI
8,1,38,1.966249386,92.52293176,treat1,GOI
8,1,39,2.003253574,100.7519764,treat1,GOI
8,1,40,1.980265058,95.55756147,treat1,GOI
8,2,1,0.251489602,1.784389264,treat1,GOI
8,2,2,-0.260008174,0.549530531,treat1,GOI
8,2,3,0.202592516,1.59438249,treat1,GOI
8,2,4,0.37550865,2.374152707,treat1,GOI
8,2,5,-0.257158842,0.55314776,treat1,GOI
8,2,6,0.052783194,1.129232046,treat1,GOI
8,2,7,-0.258670301,0.551226006,treat1,GOI
8,2,8,0.360786799,2.295021713,treat1,GOI
8,2,9,-0.6038503,0.248971537,treat1,GOI
8,2,10,-0.10633204,0.7828309,treat1,GOI
8,2,11,-0.128295636,0.744225188,treat1,GOI
8,2,12,0.362105587,2.302001417,treat1,GOI
8,2,13,0.00472375,1.010936203,treat1,GOI
8,2,14,0.117532555,1.310788296,treat1,GOI
8,2,15,0.093759191,1.240964022,treat1,GOI
8,2,16,0.231476228,1.704026045,treat1,GOI
8,2,17,0.047382898,1.11527739,treat1,GOI
8,2,18,-0.111075257,0.774327606,treat1,GOI
8,2,19,-0.065208888,0.860579729,treat1,GOI
8,2,20,0.182124253,1.520982626,treat1,GOI
8,2,21,0.180756051,1.516198459,treat1,GOI
8,2,22,0.179476091,1.511736473,treat1,GOI
8,2,23,0.430936118,2.697342641,treat1,GOI
8,2,24,0.621338856,4.181565042,treat1,GOI
8,2,25,0.819572058,6.600427391,treat1,GOI
8,2,26,1.019285324,10.45406808,treat1,GOI
8,2,27,1.31664222,20.73204869,treat1,GOI
8,2,28,1.477695037,30.03966164,treat1,GOI
8,2,29,1.630252133,42.68272446,treat1,GOI
8,2,30,1.760168851,57.56637084,treat1,GOI
8,2,31,1.834338522,68.28707672,treat1,GOI
8,2,32,1.888124806,77.29026672,treat1,GOI
8,2,33,1.942708599,87.64125721,treat1,GOI
8,2,34,1.932446514,85.59462903,treat1,GOI
8,2,35,1.95573202,90.30920518,treat1,GOI
8,2,36,1.995854412,99.04998443,treat1,GOI
8,2,37,2.016201786,103.8010594,treat1,GOI
8,2,38,2.001033915,100.2383513,treat1,GOI
8,2,39,2.008362265,101.9441397,treat1,GOI
8,2,40,2.009516327,102.2153987,treat1,GOI
8,3,1,-0.069356168,0.852400767,treat1,GOI
8,3,2,0.275611234,1.886302037,treat1,GOI
8,3,3,0.299324558,1.992161571,treat1,GOI
8,3,4,0.10093895,1.261650169,treat1,GOI
8,3,5,0.164119022,1.459214117,treat1,GOI
8,3,6,-0.097593538,0.798741892,treat1,GOI
8,3,7,-0.014626645,0.966881733,treat1,GOI
8,3,8,0.08796315,1.224512295,treat1,GOI
8,3,9,-0.153375735,0.702464312,treat1,GOI
8,3,10,0.420473806,2.633139123,treat1,GOI
8,3,11,-0.010968758,0.975059779,treat1,GOI
8,3,12,-0.036739966,0.918882612,treat1,GOI
8,3,13,-0.027920638,0.937733351,treat1,GOI
8,3,14,0.162481922,1.453723871,treat1,GOI
8,3,15,-0.022166361,0.950240724,treat1,GOI
8,3,16,-0.020892981,0.953030982,treat1,GOI
8,3,17,-0.38234545,0.414624108,treat1,GOI
8,3,18,-0.00515253,0.988205963,treat1,GOI
8,3,19,0.073497722,1.184398153,treat1,GOI
8,3,20,0.355804133,2.268841373,treat1,GOI
8,3,21,0.225142964,1.679356749,treat1,GOI
8,3,22,0.358233047,2.281566057,treat1,GOI
8,3,23,0.493405697,3.114624509,treat1,GOI
8,3,24,0.598020842,3.962970527,treat1,GOI
8,3,25,0.858974504,7.227273729,treat1,GOI
8,3,26,1.03510194,10.84181369,treat1,GOI
8,3,27,1.283476169,19.20773559,treat1,GOI
8,3,28,1.490092613,30.90954509,treat1,GOI
8,3,29,1.634322653,43.08465829,treat1,GOI
8,3,30,1.757477407,57.21071914,treat1,GOI
8,3,31,1.826718585,67.09939195,treat1,GOI
8,3,32,1.913886793,82.01377326,treat1,GOI
8,3,33,1.919967566,83.17016551,treat1,GOI
8,3,34,1.961431936,91.50228425,treat1,GOI
8,3,35,1.955432695,90.24698355,treat1,GOI
8,3,36,2.008092537,101.8808446,treat1,GOI
8,3,37,1.96890396,93.09019932,treat1,GOI
8,3,38,1.997534517,99.4339099,treat1,GOI
8,3,39,2.018062979,104.2468591,treat1,GOI
8,3,40,1.977682609,94.99103267,treat1,GOI
9,1,1,0.258665233,1.814116748,treat1,GOI
9,1,2,0.061484423,1.152084737,treat1,GOI
9,1,3,-0.429640562,0.371842852,treat1,GOI
9,1,4,0.080517739,1.203698554,treat1,GOI
9,1,5,-0.442069599,0.361351948,treat1,GOI
9,1,6,0.012310772,1.028752189,treat1,GOI
9,1,7,-0.161063868,0.690138304,treat1,GOI
9,1,8,-0.016343986,0.963065918,treat1,GOI
9,1,9,0.042641775,1.103168304,treat1,GOI
9,1,10,-0.0619256,0.86711041,treat1,GOI
9,1,11,0.144316888,1.394173706,treat1,GOI
9,1,12,0.31461924,2.063570166,treat1,GOI
9,1,13,-0.008791697,0.979959896,treat1,GOI
9,1,14,0.017792383,1.041819262,treat1,GOI
9,1,15,-0.311842084,0.487705795,treat1,GOI
9,1,16,-0.078049104,0.835508545,treat1,GOI
9,1,17,0.06352241,1.157503759,treat1,GOI
9,1,18,0.035387251,1.084893858,treat1,GOI
9,1,19,0.09391676,1.241414346,treat1,GOI
9,1,20,0.069339656,1.173112482,treat1,GOI
9,1,21,0.248048995,1.770308663,treat1,GOI
9,1,22,0.346668344,2.221612674,treat1,GOI
9,1,23,0.503550974,3.188239766,treat1,GOI
9,1,24,0.686416353,4.857539641,treat1,GOI
9,1,25,0.818345892,6.581818343,treat1,GOI
9,1,26,1.100362579,12.59976888,treat1,GOI
9,1,27,1.344749185,22.11816964,treat1,GOI
9,1,28,1.503209042,31.85730561,treat1,GOI
9,1,29,1.637729727,43.42399012,treat1,GOI
9,1,30,1.767522641,58.54942585,treat1,GOI
9,1,31,1.873419401,74.71699575,treat1,GOI
9,1,32,1.89013266,77.6484266,treat1,GOI
9,1,33,1.922181738,83.59527642,treat1,GOI
9,1,34,1.94012737,87.12190644,treat1,GOI
9,1,35,1.979665451,95.4257212,treat1,GOI
9,1,36,1.988490228,97.38458735,treat1,GOI
9,1,37,1.978612511,95.19464326,treat1,GOI
9,1,38,1.995281883,98.91949328,treat1,GOI
9,1,39,1.999566805,99.90030291,treat1,GOI
9,1,40,1.997282704,99.37627271,treat1,GOI
9,2,1,0.242500778,1.747836395,treat1,GOI
9,2,2,0.123146039,1.327840892,treat1,GOI
9,2,3,0.088733758,1.226686987,treat1,GOI
9,2,4,-0.018849218,0.957526457,treat1,GOI
9,2,5,0.309004888,2.037065003,treat1,GOI
9,2,6,-0.385162037,0.411943793,treat1,GOI
9,2,7,-0.401864805,0.396401414,treat1,GOI
9,2,8,-0.005987142,0.986308687,treat1,GOI
9,2,9,0.09974906,1.258198201,treat1,GOI
9,2,10,0.15479597,1.428222827,treat1,GOI
9,2,11,0.075024179,1.188568399,treat1,GOI
9,2,12,-0.064786378,0.861417363,treat1,GOI
9,2,13,0.35064144,2.242030108,treat1,GOI
9,2,14,-0.257551705,0.552647609,treat1,GOI
9,2,15,0.057692697,1.14206993,treat1,GOI
9,2,16,-0.070648677,0.849867699,treat1,GOI
9,2,17,0.162448609,1.453612365,treat1,GOI
9,2,18,0.032849297,1.078572385,treat1,GOI
9,2,19,0.033193117,1.079426602,treat1,GOI
9,2,20,0.26395761,1.836359092,treat1,GOI
9,2,21,0.283364978,1.920281855,treat1,GOI
9,2,22,0.348072905,2.228809268,treat1,GOI
9,2,23,0.520916159,3.318303914,treat1,GOI
9,2,24,0.734227588,5.422849954,treat1,GOI
9,2,25,0.957470153,9.067136488,treat1,GOI
9,2,26,1.10833977,12.83334207,treat1,GOI
9,2,27,1.359983769,22.90782038,treat1,GOI
9,2,28,1.537367461,34.46414121,treat1,GOI
9,2,29,1.669065498,46.67297652,treat1,GOI
9,2,30,1.772298805,59.19687831,treat1,GOI
9,2,31,1.817216377,65.6472257,treat1,GOI
9,2,32,1.893561141,78.26383795,treat1,GOI
9,2,33,1.968768601,93.06118975,treat1,GOI
9,2,34,1.985593513,96.73720004,treat1,GOI
9,2,35,1.964247659,92.09746139,treat1,GOI
9,2,36,1.982048455,95.95076801,treat1,GOI
9,2,37,1.964357552,92.1207685,treat1,GOI
9,2,38,1.983246084,96.21573098,treat1,GOI
9,2,39,2.006489341,101.5054454,treat1,GOI
9,2,40,1.972952866,93.96213268,treat1,GOI
9,3,1,0.142216547,1.387447463,treat1,GOI
9,3,2,-0.408649343,0.39025696,treat1,GOI
9,3,3,-0.120221173,0.758191352,treat1,GOI
9,3,4,0.521164545,3.320202289,treat1,GOI
9,3,5,-0.015377167,0.965212268,treat1,GOI
9,3,6,0.129327118,1.34687446,treat1,GOI
9,3,7,0.244576707,1.756211057,treat1,GOI
9,3,8,0.106845336,1.278925763,treat1,GOI
9,3,9,-0.146906506,0.713006507,treat1,GOI
9,3,10,0.069938173,1.174730307,treat1,GOI
9,3,11,0.173726478,1.491854533,treat1,GOI
9,3,12,0.11527461,1.303991048,treat1,GOI
9,3,13,0.008395996,1.019520579,treat1,GOI
